Part Number,Part Name
554629100105,CLUTCH PEDAL ASSY WITH BUSH BS6
573705995301,GASKET GEAR HOUSING BS6
501132403223,HEX FLANGE BOLT M20X2.5X235 10.9
282982400135,ASSY. ARM BLADE & NOZZLE FITMENT
281873300110,ASSY TOP CARRIAGE LH
555054500111,SWITCH ASSY 4 PACK BS6
219054100116,EARTH CABLE
552754630159,ANTENNA CABLE BS6
571009130109,ASSY.TUBE- HFM SENSOR (ACE)
268062600141,PANEL INNER SIDE W/S RH (A PILLAR RH)
503949200131,CLAMP ASSY EGP MTG
282929100178,ASSY. CLUTCH CABLE 1800MM BS3/4
252550000222,ASSY BRACKET RAD FRAME SIDE MTG
252750506313,FAN SHROUD(515 DIA FAN):LP/LPT1112
278905129004,EXHAUST VALVE
552382400106,ASSY. WIPER BLADE DRIVER BS2/3/4/6
284588707706,BONNET SEAL  REAR BS6
284588707707,BONNET SEAL  FRONT BS6
279723126315,POLY V BELT
264133403116,THRUST PAD
T06560000043,PIN PISTON
278601999735,DIPSTICK DEEP OIL SUMP 2O LIT
254723113707,BRACKET
582525600109,CLUTCH RELEASE BEARING ASSY
268055100102,MASCOT- TATA
554542700147,PARKING BRAKE CABLE ASSY FRONT BS6
264254204902,RELAY 12V 70 AMP. WITH DIODE
262554440101,ASSY. BLINKER LH WITH BULB 24V BS2/3/4
265172307702,DOOR SEALING LH OUTER
554688100101,SPLASH GUARD ASSY WHEEL ARCH FRONT-LH BS
282954209923,RAD. COOLING FAN CONTROLLER BS2/3/4
552754504907,SWITCH BATTERY CUT OFF BS6-PH2
290047600124,FUEL SUCTION PIPE ASSY BS6
580126254603,SHIFTER SLEEVE (3RD/4TH SPEED)
554647600113,FUEL RETURN PIPE ASSY BS6
279014119904,ASSY.VACUUM SOLENOID VALVE
251926303104,TAPER ROLLER BRG  1988/22
267389100114,BRACKET ASSY CAB MTG BOTTOM BS6-PH2
265247610122,ASSY.VENT PIPE(LH TOP CYL.TO LOAD BODY)
585889100275,ASSY CYLINDER MTG TOP ULTRA PLUS RHD
262554440102,ASSY. BLINKER RH WITH BULB 24V BS2/3/4
286450105805,HOSE-UCL(RADIATOR INLET TO ASSY.PIPE)
552381106307,FRONT WHEEL GUARD RH
573714995305,DOSING UNIT GRAPHITE GASKET BS6
572414605874,RUBBER HOSE TURBOCHARGER TO INTERCOOLER
F002H20387,WATER SEPARATOR W/HANDPRIMER BS2
257341300118,CEN BRG ASSY W/DUST SEAL
286414606901,PIPE (TC TO IC)
551782409906,CHANNEL LONK MOULDING
278923126318,BELT AC COMP BS6
282954100145,BATTERY CABLE NEGATIVE ACE DICOR
252750120164,COOLANT FILLER PIPE ASSY WITH PR CAP BS6
268088500212,BRACKET ASSY BUMPER SUPPORT LH BS6
570601164203,CLAW INJECTOR BS6
282942700110,ASSY. PARKING BRK LEVER W/GRIP BS2/3/4/6
571515146307,BELT ALTENATOR BS6
264172300143,ASSY. DOOR LOCK LH BS1/2/3/4
289482400108,ASSY WIPER ARM AND BLADE DR.RHD
573601155307,GASKET CYLINDER HEAD 0.30 THK BS6
552381100109,ASSY. ORVM RH FACELIFT BS2/3/4
270225600101,ASSY.CL.RELS.BRG.WITH SLEEVE
254723117021,PULLEY-6PK (POWER STG.PUMP)
290047800112,VENT PIPE ASSY
284643910156,ASSY.HOSE 3/8WITH O-RING & 490MM LENG
571505118905,"SPROCKET, CRANKSHAFT NA"
285035707102,RETAINER - WHEEL BRG INNER
268088500213,BRACKET ASSY BUMPER SUPPORT RH BS6
289467106301,RUBBER MOULD WINDSHIELD GLASS
265129100179,ASSY CLUTCH PEDAL
268426203804,SYNCHROCONE-2ND/OD GEAR BS1/2/3/4
257689100149,SHOCK ABSORBER CAB MTG REAR BS1/2/3/4
208247600104,ASSY. RETURN LINE
886354960102,HEIGHT MARKER FRONT 12V
270547510109,ASSY. REAR ARRESTOR
581035309225,THRUST WASHER 4.1 THK BS6
264129200109,ASSY.CLUTCH PEDAL
554572320116,DOOR LATCH ASSY FRONT DOOR RH
252550106956,WATER FILL PIPE (RADIATOR END)
553755106306,MASCOT - EXPRESS
570618170125,TC OIL SUPPLY LINE ASSY BS6
270554100198,ASSY.SIDE BKT.RH WITH NUT
572414110147,HOSE EVRV TO AIR INTAKE BS6
265454209989,"12V,CLEAR LOW TONE`E'MARK HORN"
278923126305,6PK EPDM BELT-895(A/C)(GATES)(SUMO GRAND
554572320114,DOOR LATCH ASSY FRONT DOOR LH
257633208601,SPACER LH
283954559915,BATT CUT OFF ELECT.SW 24V-FACIA SW
265182400177,ASSY WIPER ARM
553747600183,FUELSUCTIONPIPEASSYFUELTANKTOFUELFILTER
257454509985,LOW AIR PRESSURE SWITCH
252507146802,CNG CONNECTOR ON CNG RAIL
551772306306,DOOR PRIMARY SEAL RH
267988200101,ASSY BODY SIDE ADD ON LH(NON SLPR)
252701155317,GASKET - ROCKER ARM COVER (AL - TALBROS)
573509130123,HOSE ASSY BS6
269126517918,SHIFTER SHAFT REVERSE SPD G750
571703129920,BEARING STD
573614113719,BRACKET CATCON MTG BS6
207609135859,RUBBER HOSE (FROM AIR FILTER OUTLET)
552330100125,ACCELERATOR CABLE 2526MM BS3/4
570620120217,THERMOSTAT ELEMENT BS6
281675106314,SIDE WIPER COVER RH
552368706320,FRONT WALL CARPET FACELIFT
284654504903,SWITCH LIGHT MODE BS4
268088500183,BRACKET ASSY FRONT BUMPER LH
284643910155,ASSY.HOSE 3/8WITH O-RING & 490MM LENG
265482410137,ASSY.WIPER ARM & BLADE CO-DR-RHD
570115998002,SCREW HEX FLANGE HEAD CAP BS4
289468900230,ASSY HORN PAD D380 COLLP LOW END NG003
277030100126,ASSY. ACCELERATOR CABLE 678.5MM BS2/3
252709135877,REDUCER ELBOW HOSE
265482410146,ASSY.WIPER ARM & BLADE DR-RHD DOM
278650110214,ASSY.BRACKET (RAD FRAME SIDE MTG)
282946990108,ASSY BALL JOINT THREADED
284569106352,A PILLAR TRIM RH
270754244901,ACC RELAY -24V (WITH RESISTOR)
284583000193,PIPE ASSY A RCVR OUTLET SET-1
573650100108,PIPE ASSY WITH CLAMP RADIATOR OUTLET BS6
264181910130,BEZEL ASSY LH
551772306305,DOOR PRIMARY SEAL LH
269126203111,NEEDLE CAGE 1ST SPEED BS1/2/3/4/6
278601995831,HOSE MOLDED
F002H20306,ASSY. FINE FILTER BS2/3
551788100104HS,LASER RED - ASSY BEZEL RH
268088500184,BRACKET ASSY FRONT BUMPER RH
282133403102,THRUST BEARING-NORMAL
279705140105,ASSY.RFF & HLA - DICOR
278620999965,SCREW M10X1.5X55
551754201611,VEHICLE SPEED SENSOR BS2/3/4/6
265231700106,BRACKET ASSY RUPD MTG LH
265231700107,BRACKET ASSY RUPD MTG RH
284583000180,PIPE ASSY B SUCTION SET_1
269126207814,OIL SEAL BS1/2/3/4
281888706304,INSULATION ENGINE COVER FRONT
253405129020,VALVE-EXHAUST  EURO-III
278920120216,THERMOSTAT ASSY
253415400158,CABLE ASSY BS6
261833203101,TAPER ROLLER THRUST BEARING
885433011109,KIT-HUB GREASING 1109
269126203707,REAR COVER-UPPER
252718130132,OIL FILTER ELEMENT SPINON BS2/3/4
225718130145,LUBE FILTER
554568906322C7,GRANIT_BLACK-NACELLE LOWER BS6
208243700129,PALM COUPLING CONTROL LINE-TRAILER
554688100102,SPLASH GUARD ASSY WHEEL ARCH FRONT-RH BS
885435250407,HUB GREASING KIT - 407 SINGLE TYRE VEH (
286414605806,RUBBER HOSE (FOR 65 CORE INTERCOOLER)
278601998807,STUD DOUBLE END PLAIN
264181910131,BEZEL ASSY RH
206950105823,RUBBER HOSE
885403682525,CON ROD BUSH SET STD
277832107701,WEWELLER RUBBER-FRONT SPRING BS1/2/3/4
278609135870,HOSE
281689100161,ASSY HOSE LATCH LH TO TEE COUPLER
550832200105,ASSY. RUBBER BUSH 22 DIA. BS3/4
264754400119,END OUTLINE MARKER LAMP BS1/2/3/4
570901139901,CLAMP (OIL SUMP MOUNTING)
278815143701,ALERNATOR MTG.BKT-CAST
265181100120,SUNVISOR RH
278914600169,PIPE ASSY TC TO INTERCOOLER
284574300139C7,GRANIT_BLACK-HANDLE ASSY EXTERIOR REAR D
264154500137,DOUBLE CONTACT BRAKE SWITCH BS4
252714600113,ASSY PIPE TC TO IC:LP709 BSIII
284147100101,BALL VALVE D/FEMALE 1/2IN BSPN RIVIGO
278609139911,AIR FILTER ELEMENT SAFETY BS1/2/3/4
552368906303,GLOVE BOX LID
885472090407,DOOR FRAME RH
284554400121,ASSY.FRONT BLINKER-RH
282954200199,FLOAT UNIT
886399000036,METAL O SEAL PLUS PREMI GASKET MAKER 85G
252718170146,ASSY OILLINE:FLEXIBLE(OC-TC)AL OILCOOLER
207650105805,HOSE (ENGINE TO RADIATOR INLET ) BS4
570909120121,VENTURY ASSY
585868900167,ASSY AIR VENT CENTER RH
585868900166,ASSY AIR VENT CENTER LH
252709130330,AIR CLEANER ELEMENT(SAFETY) BS2/3/4
571050100241,PIPE ASSY UPPER COOLING LINE
279723126318,"POLY V-BELT,AC COMP 5PK 727L"
251526203801,SYNCHRO CONE 4/5 TH SPEED BS2/3/4
288034993203,SOCKET HEAD BOLT
278605999968,VALVE EXHAUST
278650000227,ASSY. BRACKET
553054544910,ROTARY SWITCH HEADLAMP BS6
282981100116,ASSY ORVM(DOOR MOUNTED) LH
551781100111,ASSY. ORVM DOOR MTG RH BS2/3/4
554629200103,BRAKE PEDAL ASSY WITH BUSH BS6
585869100119,ASSY B PILLAR UPPER TRIM WIDE DAY RH FOR
554583600101,SUCTION PIPE
278614116501,NOZZLE RETAINER NUT BS4
581035107702,OIL SEAL (68X88X13)
257635308604,SPACER RING 7.74 MM THICK
886347000007,ROLLOVER VALVE WITH BREATHER TUBE BS
281842300111,WHEEL CYLINDER ASSY RH
278650125831,HOSE RADIATOR TO ENGINE INTAKE
570909120126,FUEL PIPE ASSY (COMMON RAIL RETURN)
289472300125,ASSY LATCH FRONT DOOR WITH LINK RH
551768406301,FLOOR MAT FRONT
264154430145,ASSY. FRONT BLINKER LAMP-LH-12V BS2/3/4
274789900109,ASSY HOSE-CYLINDER TO 3 WAY CONNECTOR
554524100107,ENGINE MOUNT ASSY FRONT BS6
570909120123,FUEL PIPE ASSY (INJECTOR RETURN)
282933990103,TIE ROD END ASSY RH BS6
282933990104,TIE ROD END ASSY LH BS6
289472501601,ASSY WINDOW REG.MANUAL LH
285426203803,SYNCHRO CONE(3/4 & 5TH) BS2/3/4
264354400138,ASSY. SIDE IND.RH 12V E CERT BS1/2/3/4/6
264354400137,ASSY. SIDE INDICATOR LH 12V E CERT BS1-6
264154420188,ASSY BLINKER LAMP LH-12V-E'CERT CLEAR
571715189901,GLOW PLUG BS4 ZIP IRIS
285326254617,ENGAGING GEAR (3RD/4TH SPEED)
552368706337,FRONT WALL CARPET¿ 2.1 TON DICOR
257354200154,ASSY HORN
286409135822,RUBBER HOSE
278603999995,RING OIL PISTON
284568906324,ACCESS FLAP
885435010407,KIT-HUB GREASING - 407 SINGLE TYRE
551747707203,ANTI DIRT PLUG
271526207711,O RING 91.44X5.30 TS 16220
284649208256,PROTECTIVE COVER DOSER UNIT
289472300104,ASSY DOOR OUTER HANDLE FR DR LH
252723113303,BRACKET (FOR POWER STRG. PUMP)
252750115840,HOSE ( RADIATOR TO WATER PUMP )
285426203104,D.G.BALL BRG.(25X62.02X17.5)
551730100141,ACCELERATOR CABLE ASSY
285126204609,ENGAGING GEAR 1ST/2ND SPEED
268068906357,SEAL INSTRUMENT PANEL
215054209906,OIL PR. GAUGE ELECT.-24V
265188700175,ASSY.STAY TUBE
284574306311,DOOR PAD REAR DOOR LH
289446800120,ASSY. HIGH PR. LINE
551788100103BF,ASSY BEZEL LH
283954559925,HEAD LAMP LEVELLING SW (24V)
254723121601,POLY V BELT (4PK)
250526203124,DOUBLE ROW NEEDLE CAGE BS4
0001540645J,D.E.BRACKET
278650105842,HOSE(RAD TO WATER PUMP)
287154509906,STOP LIGHT SWITCH -2C/O NO&NC FIAT
270173700109,PADDING REAR DOOR LH
379010901360,PVC TUBE O.D 32.5X1.5THK - 3MTRS
284531300104,ASSY GEAR BOX MTG BRACKET
886387000527,MALE STUD COUPLING¿ 1/2INCH BSP
570601158402,SLEEVE INJECTOR BS6
570950106952,FILLER PIPE AUX WATER TANK TO WATER PUMP
286414103803,AIR INLET ELBOW
553233805106,TIE ROD ARM RH¿ BS6
553233805105,TIE ROD ARM LH¿ BS6
282930100181,ASSY. ACCELERATOR CABLE 2728MM BS2/3/4
257682400127,ASSY WIPER ARM (RHD)(CO-DRIVER)
285526517917,SHIFTER SHAFT 5TH/REVERSE BS6
265133800104,BALL JOINT LH THREAD ASSY
283954209906,WIPER CONTROLLER 24V
282929100130,ASSY. CLUTCH CABLE BS2/3/4
279015130103,ASSY.OIL LINE (TEFLON) (VACUUM PUMP INLE
253424100114,ASSY. ENG. MOUNT FRONT RH
571014605809,HOSE - PIPE TO IC
268081100125,ASSY. CLOSE PROXIMITY MIRROR BS1/2/3/4
289472320101,LATCH ASSY FRONT DOOR LH
573509130118,HOSE ASSY BS6
284593900101,LATCH ASSY LH
278650110274,STUD ASSY RADIATOR MTG
252550000223,BRACKET-LH RAD FRAME SIDE MTG
252705129001,EXHAUST VALVE
268426713817,EXTENSION ARM
278614119901,CAP ASSY FILLER BS4
278950100309,HOSE ASSY UC PIPE TO RADIATOR
285126705102,SHIFTING FINGER
553742700109,PARKING BRAKE CABLE ASSY FRONT (55374270
216349000107,ASSY CLAMP AT EGP MTG
571705139901,SET-TAPPET BS2/3/4
284530100108,ASSY ACCELERATOR CABLE
570923113801,TENSIONER BRACKET (NON-AC VERSION)
282054209904,RELAY-40A C/O CONTACT
550754549928,HEAD LAMP LEVELLING SWITCH FOR 24V
571720109905,PULLEY WATER PUMP
270754440114,BLINKER RH E CERT W/E MARK BULB-24V
264154430146,ASSY.FRONT BLINKER LAMP-RH-12V
264181900101,BAZZEL RH
552382400108,ASSY. WIPER BLADE CO DRIVER BS2/3/4
282942300125,ASSY. WHEEL CYL. 15.87 DIA. RH BS2/3/4
264442900120,ASSY.TUBE TO REAR SERVICE CHAMBER RH/LH
551747600151,FUEL SUCTION PIPE ASSY
552382400107,ASSY WIPER ARM DRIVER BS4
253420100178,COOLANT PIPE ASSY BS6
253450115815,HOSE (T-CONNECTOT TO W.P)
268089100133,MOUNTING BRACKET ASSY FRONT BS6
264189100157,ASSY RUBBER BUSH (FRONT MOUNTING)
282929200116,ASSY.BRAKE PEDAL COMPLETE
278613995802,HOSE PLAIN
553783100102,AIR INTAKE DUCT ASSY
273235300216,RA 109 RR DIFFERENTIAL REP KIT
282941100119,FLANGE YOKE
269126207805,OIL SEAL BS1/2/3/4
215389100120,ASSY.MUDFLAP FRONT OUTER-RH
265183100133,ASSY.VENTILATION DUCT R.H.
252709145807,HOSE REDUCER ELBOW
A09600000135,DOOR BRUSH FOR 909 BUS
253418170154,ASSY.OIL LINE OIL COOLER TO TC -EURO-III
278801170105,OIL RETURN TUBE ASSY
265154400173,ASSY BLINKER LAMP WITH BULB RH
252505129048,INTAKE VALVE BS6
584326304601,ENGAGING GEAR 1ST/2ND SPEED BS6
252505159903,SEAL VALVE STEM BS6
254724100111,ASSY. ENGINE MOUNT PAD (FRONT)
570609120105,OVERFLOW PIPE ASSY COMMON RAIL BS6
281689100208,ASSY HOSE LH TO TEECOUPLER NON SLPR
571707109951,ASSY. EXTRA FUEL DEVICE BS2/3/4
252709135881,REDUCER ELBOW HOSE
285035607804,OIL SEAL BS6
277832407702,WEWELLER RUBBER BS1/2/3/4
257415105504,TERMINAL LONG
253401155308,GASKET CYLINDER HEAD BS2/3/4
282974700101,ASSY PAD TAIL GATE
252520105302,GASKET W/PUMP
571005110102,ASSY IDLER (TIMING BELT) BS4
886399980023,SYNTHETIC GREASE PACK 500 GM
573714605806,HOSE INTERCOOLER INTAKE BS6-PH2
501143200102,ASSY. STRAP COMPLETE(FOR AIR TANK MTG)
570113999907,CONNECTOR QCK DISCONNECT
573750115802,HOSE BS6
570505116302,TIMING BELT (M/S GATES)
571703129923,SET OF MAIN BEARING BUSH (STD)
571009135830,HOSE (AIR FILTER SLEEVE TO HFM)
268426800324,ASSY G.S.LEVER(UPPER+LOW) 207 DI
252715140238,CLAMP ROD ASSY WITH NUT
219709130104,ASSY SERVICE INDICATOR
252714605804,HOSE (INT COOLER TO PIPE):SFC709EX
282129300119,HOSE ASSY BOOSTER TO CHASSIS BS6
265154400174,BLINKER LAMP LH
272425600136,ASSY. CLUTCH RELEASE YOKE BS2/3/4/6
503033906101,WASHER
269026204607,ENGAGING GEAR 3/4 SPEED
252718130117,ASSY SUPPLY LINE OUTLET
571003149901,TOP RING
278803138201,PULLEY CRANKSHAFT
266835608603,SPACER TUBE BETWEEN HUB BRGS
264130100171,ACCELERATOR CABLE ASSY
284572300124,ASSY DIVISION BAR RH
278613999920,PISTON RING REPAIR KIT O S 2
282972700101,ASSY. DOOR PAD LH - STD BS2/3/4/6
571015409901,GLOW PLUG BS4
284574306310,DOOR PAD REAR DOOR RH
551730100137,ASSY EXCESS CABLE 2200MM
284649200121,ASSY. BRACKET-RH (EXHAUST MTG ON LM)
151223000001,BRAKE LIGHT ROUND WITH 21/5 W BULB
582126209901,CARRIER BS2/4
284181106302,SIDE GRILLE RH BS1/2/3/4
554661600146,SIDE SILL ASSY INNER-FRONT-LH BS6
252720156305,V BELT 1400 LONG BS2/3/4
503046990101,KIT-FILTER BS4
554572320115,DOOR LATCH ASSY FRONT DOOR LH
571501157704,SEAL  CYLINDER HEAD COVER BS6-PH2
270246600165,ASSY. OUTER BALL JOINT W/NUT BS3/4
573615146301,POLY V-BELT BS6
554542700144,PARKING BRAKE CABLE ASSY FRONT
268426800398,ASSY GEAR SHIFT LEVER (LOWER+UPPER)207 D
284555106303,T-LOGO BASE PLATE BS6
267355100126,MASCOT-1612 g
282942800103,ASSY. FRONT BRAKE HOSE
274781900115,ASSY BAZZLE-RH
274781900114,ASSY BAZZLE-LH
272425600125,ASSY. CLUTCH RELEASE BEARING BS2/3/4/6
257332204203,U- BOLT
250526253118,ROLLER CAGE LNGR 28X48X30.8 BS1/2/3/4/6
271526206501,LOCK NUT (COUPLING FLANGE)
273935307717,OIL SEAL (90X110X10.7)
571705129903,VALVE SET BS2/3/4
269954529955,CLUTCH SWITCH-2NC
570609135830,HOSEAIRFILTERPIPE BS6
290047800113,VENT PIPE ASSY
285126253101,DEEP GROOVE BALL BRG. D/S&M/S BS1-6
264347600126,ASSY. RETURN LINE ( TANK TO SOCKET)
252713130117,ASSY PIPE WITH FERRULE (AIR COMPRESSOR I
289841118206,BRACKET CENTER BRG MTG TOP BS6
281873300141,ASSY MAIN LATCH SLIDING DOOR
3120500231,ROCKER ARM SHAFT
551747100150,ASSY. FUEL TANK CAP W/TWO KEYS BS2/3/4
252550118217,SUPPORT BRACKET IC TO ENG PIPE MTG
570618179901,ADAPTOR (FOR OIL COOLER & OIL FILTER)
265188700121,RELEASE CABLE COMP RH
269126200142,ASSY NEEDLE CAGE 1ST/2ND/3RD GEAR-BS3/4/
252518130124,OIL FILTER ELEMENT (CARTRIDGE) BS1/2/3
585867106316,WINDSHIELD GLASS MOULD 04NOV11
505383400104,DRAIN HOSE ASSY
553747600156,FUEL SUCTION PIPE ASSY BS6
284573300118,UPPER GUIDE KIT DOOR SIDE
A09600000143,HEIGHT MARKER LAMP(WHITE)AMBULANCE
573509135807,HOSE AIR FILTER TO SNORKEL BS6
263254504602,FLASHER 12V SE/SK1613 BS2/3/4/6
571701159955,CYLINDER HEAD COVER
285526517912,SHIFTER SHAFT 1ST/2ND SPEED
285526517913,SHIFTER SHAFT 3RD/4TH SPEED
573709135805,HOSE BS6
278614605804,HOSE HUMP-EPDM(IC TO ENG)
268061200116,BRACKET ASSY FENDER MTG REAR-LH
269841113101,BEARING
257428207802,OIL SEAL BS1/2/3/4/6
550654504902,HAZARD SWITCH BS6 PH2
282147500155,ASSY.GUARD (CYLINDER VALVE)
581126803701,SHIFTING YOKE
284633203101,THRUST BEARING KING PIN NORMAL BS2/3/4/6
252718170233,TC OIL SUPPLY LINE ASSY
257342998202,DUST SHIELD BOTTOM
257342998201,DUST SHEILD- TOP
252520305806,REDUCER HOSE THERMOSTAT TO WATER PUMP
284588700110,ASSY BONNET HINGE COMPLET
886360960468,HINGE LH
266335707718,SEAL - OIL ( INBOARD) BS1/2/3/4/6
278254209915,WIPER CONTROLLER 12V BS4
264129110101,ASSY.HOSE CLUTCH
265433403101,TAPER ROL BRG INNER LM48548 BS3/4
281672300131,ASSY FRONT GLASS RUN CHANNEL MTG LH
257482400111,WIPER BLADE
283954509901,SWITCH EXHAUST BRAKE
252709143306,BRACKET ASSY AIR INTAKE DUCT
282929200190,ASSY.BRAKE PEDAL COMPLETE
277032204203,U BOLT (L=280)
268072306303,SEALING OUTER DOOR
278509139903,AIR FILTER ELEMENT-SAFETY
252709135884,HOSE 497 BS3 TC
282933403105,TAPER ROLLER BEARING 320/32XQ BS2/3/4
553029100101,BUNDY TUBE ASSY LONG MEMBER MIDDLE¿¿¿¿¿
250726706014,SHIFTING LEVER
573750110106,TIE ROD ASSY WITH BUSH BS6
282954209902,SPEEDO CABLE 3.2 DIA 2350MM BS2/3/4
265172300134,DOOR HANDLE OUTER LH RHD
62120100209,HALOGEN BULB 24V 75/70W
281868906322,FLOOR CONSOLE LOWER RH
253420100193,PIPE ASSY EGR COOLER TO WATER PUMP BS6
284547600187,ASSY SUCTION LINE FIREWALL TO PRIMING
289840307101,HOLDING PLATE
503033407801,OIL SEAL BS2/3/4
281854209915,12V 40A NO TYPE RELAY BS1/2/3/4
264188500104,END COVER LH BUMPER
282942700106,PARKING BRK CABLE RR LH 1590MM BS2/3/4
570501147701,ASSY TIMING COVER (REAR)
282954109916,NEW EARTH STRAP
571709130102,ASSY. AIR CLEANER ELEMENT BS2/3/4
280854400103,ASSY REAR FOG LAMP(12V MTG.DOWN-A)
282969106305,PAD SIDE WALL REAR INNER LH
257682400129,ASSY. WIPER BLADE CO-DRIVER BS1/2/3/4/6
207650400107,BRACKET ASSY RADIATOR MTG BOTTOM-LH
585868900169,ASSY AIR VENT SIDE RH
254701107808,OIL SEAL - CRANKSHAFT (REAR) 
270258900605,FLYWHEEL LOCKING PIN / DIESEL PETROL/CUB
573650100107,BENT PIPE ASSY WITH CLAMP BS6-PH2
264181900164,ASSY.BAZZLE-LH (GREY)
265181100176,SUNVISOR ASSY LH BS6
278614605807,HOSE HUMP
570118995304,GASKET FILTER BS6
282942800104,ASSY. REAR BRAKE HOSE
0423230063J,BRACKET LOWER LH
573701999819,DIPSTICK BS6
274768900122,ASSY KIT FOR NACELLE (GREY)
268062500133,SUPPORT (FACE SIDE PANEL) RH
268426713703,C CLAMP (GSL SIDE)
265124200102,ENGINE MOUNTING REAR BS2/3/4
265442700178,ASSY.BRACKET
284582409902,WIPER BLADE WITH RUBBER ELEMENT
264154400103,BLINKER LAMP LH
506930100101,BRACKET ASSY ACCELERATOR MTG BS6 PH2
265472706317,MAGAZINE POCKET LH DARK GRAY BS1/2/3/4
208046800106,RETURN HOSE ASSY
281672506313,SEAL GLASS RUN CHANNEL TOP LH-MANUAL WIN
285226203102,NEEDLE CAGE  1ST/2ND GEAR
257672306318,DOOR SEALING OUTER
265472706318,MAGAZINE POCKET RH DARK GRAY BS1/2/3/4
581326205416,3RD GEAR LAYSHAFT (RATIO:26/25)
257533203401,BUSH KING PIN BS1/2/3/4
265243810114,TUBE ASSY ADAPTOR TO REAR ADAPTOR
215489100116,ASSY SECONDARY LOCK
284181106301,GRILLE SIDE LH BS1/2/3/4
269668900108,ASSY.VENT. HOSE.[ D59 X 755]
585868900168,ASSY AIR VENT SIDE LH
262554440105,ASSY TOP MARKER LAMP LH WITH BULB 24V
554632800106,LINK ASSY ANTI ROLL BAR BS6
207729150109,ASSY. CONNECTING LINE (FOR HYD.CLUTCH)
T06560000001,TUBE FUEL SUPPLY FLEXIBLE PIPE
264168906437,FLOOR CONSOLE BS6-PH2
570905129001,VALVE INTAKE
253401155327,GASKET(INJ.OUTSIDE COVER)
269126203106,NEEDLE CAGE REV. GEAR G600 BS2/3/4/5/6
271526208614,SPACER (MAIN SHAFT)
268088206309,"EXTENSION,MUDGUARD,REAR-LH BS6"
288533407802,OIL SEAL FRONT WHEEL HUB BS2/3/4
252709120217,ASSY FUEL LINE (F.PUMP TO FILTER) LP/LPT
571718169909,PIPE BS4
553767806301,SEAL TAILGATE GLASS
264181900151,COVER SIDE RH CENTRE FLAP
551732100199,PIVOT BUSH ASSY LOWER WISHBONE REAR
554988200102,REINF ASSY FRONT WHEEL ARCH COVER RH BS6
284530100105,ASSY ACCELERATOR CABLE
215389100138,ASSY SUPPORT BOTTOM (MUDGUARD).
T06560000045,OIL RING
270254509950,REVERSE LIGHT SWITCH BS1/2/3/4
288549101602,V-BAND CLAMP BS6
552330100113,ASSY. ACCELERATOR CABLE 2557MM BS3/4
264168900176,ASSY.REINFORCEMENT-TOP
278907140137,FUEL PR PIPE ASSY RAIL TO INJ
571720129903,ASSY. THERMOSTAT BS2/3/4
572401155307,GASKET CYL HEAD COVER BS6
269126257808,OIL SEAL BS1/2/3/4/6
289572300137A3,ASSY OUTER HANDLE FRT DOOR LH
550754549901,EMERGENCY BATTERY CUTOFF SWITCH FOR 24V
551781100113,ASSY ORVM LH PILLAR MTD
282941100139,FLANGE YOKE
269026203803,SYNCHROCONE 1/2 SPEED
285035307701,OIL SEAL PINION
570515209906,COOLANT TEMPERATURE SENSOR
0005440068J,MAP READING LAMP
289840300107,HOLDING BRACKET ASSY
268068900116,ASSY DASHBOARD LID SIDE(GLOVE BOX)
278609999831,COUPLING ELBOW HOSE
284632300107,ASSY BRACKET (FRONT S/A UPPER)
278614606912,PIPE(IC TO ENGINE)
289572300137,ASSY OUTER HANDLE FRT DOOR LH
273235300117,ASSY.ADJUSTING PIN
503046600107,FILTER ELEMNET STEERING
284152203301,BRACKET-TAIL LAMP MTG.
885403522534,CON ROD BUSH SET STD
282942100123,ASSY. BRAKE FLUID RESERVOIR
264182406302,WASHER BOTTLE BS6
254718130106,ASSY. OIL FILTER
278907140135,FUEL PR PIPE ASSY RAIL TO INJ
278907140136,FUEL PR PIPE ASSY RAIL TO INJ
581035608601,SPACER (OUTPUT SHAFT BRG PRELOAD)
554554504910,ECO SWITCH BS6
268068706303,FUSE BOX LID
254718130117,ASSY. OIL FILTER REDUCED LENGTH
265154219959,TEMP GAUGE
284588600103,TOW HOOK
284572300114D3,CONTROL UNIT RH
555054400108,SIDE REPEATER LAMP ASSY.LH BS6
550754409985,END OUTLINE MARKER LAMP REAR(LH)-12V
555054400109,SIDE REPEATER LAMP ASSY.RH BS6
506954400130,DOOR LAMP ASSY BS6-PH2
264247600106,ASSY. FUEL LINE(FUEL TANK TO STRAINER)
253409120175,ASSY FUEL LINE (F.PUMP TO FILTER)
282932300123,ASSY BRACKET S/A MOUNTING FRONT TOP
253401130124,GASKET OIL SUMP TO CYL BLOCK BS2/3/4
284588506304,OUTER ENERGY ABSORBER RH
570650106934,TUBE BS6
257632103401,BUSH
272635308314,SHIM (1.5 THK.)PINION DEPTH SETTING
286315999916,SENSOR TEMPERATURE BS4
264154430152,ASSY.FRONT TURN SIGNAL LAMP-MARCOPO-FIEM
555054500104,SWITCH ASSY  2 PACK BS6
278650109969,PRESSURE CAP (0.5 BAR)
585882400140,ASSY WIPER BLADE DRIVER SIDE WIDE RHD
269126207802,OIL SEAL-M/SHAFT
267981800105,ASSY.TATA 2518 C 6X4 MASCOT
281681000114,ASSY BRAND NAME WORLDTRUCK
